Station,Date,Air max,min,heat unit
PARLIER.A,20170101,51,40,0.5
PARLIER.A,20170102,50,40,0.222222222222
PARLIER.A,20170103,56,40,1.88888888889
PARLIER.A,20170104,57,49,4.66666666667
PARLIER.A,20170105,57,35,0.777777777778
PARLIER.A,20170106,54,30,-1.44444444444
PARLIER.A,20170107,59,45,4.11111111111
PARLIER.A,20170108,68,56,9.66666666667
PARLIER.A,20170109,61,54,7.16666666667
PARLIER.A,20170110,58,52,5.77777777778
PARLIER.A,20170111,58,49,4.94444444444
PARLIER.A,20170112,53,42,1.61111111111
PARLIER.A,20170113,47,40,-0.611111111111
PARLIER.A,20170114,47,38,-1.16666666667
PARLIER.A,20170115,47,43,0.222222222222
PARLIER.A,20170116,51,36,-0.611111111111
PARLIER.A,20170117,56,32,-0.333333333333
PARLIER.A,20170118,58,38,1.88888888889
PARLIER.A,20170119,58,46,4.11111111111
PARLIER.A,20170120,53,43,1.88888888889
PARLIER.A,20170121,55,41,1.88888888889
PARLIER.A,20170122,59,47,4.66666666667
PARLIER.A,20170123,52,37,-0.0555555555556
PARLIER.A,20170124,54,33,-0.611111111111
PARLIER.A,20170125,54,33,-0.611111111111
PARLIER.A,20170126,55,32,-0.611111111111
PARLIER.A,20170127,58,34,0.777777777778
PARLIER.A,20170128,60,32,0.777777777778
PARLIER.A,20170129,61,32,1.05555555556
PARLIER.A,20170130,62,33,1.61111111111
PARLIER.A,20170131,68,35,3.83333333333
PARLIER.A,20170201,66,39,4.38888888889
PARLIER.A,20170202,65,50,7.16666666667
PARLIER.A,20170203,65,52,7.72222222222
PARLIER.A,20170204,66,47,6.61111111111
PARLIER.A,20170205,61,44,4.38888888889
PARLIER.A,20170206,59,52,6.05555555556
PARLIER.A,20170207,66,53,8.27777777778
PARLIER.A,20170208,69,58,10.5
PARLIER.A,20170209,63,57,8.55555555556
PARLIER.A,20170210,61,54,7.16666666667
PARLIER.A,20170211,55,45,3.0
PARLIER.A,20170212,62,44,4.66666666667
PARLIER.A,20170213,65,40,4.38888888889
PARLIER.A,20170214,71,42,6.61111111111
PARLIER.A,20170215,75,45,8.55555555556
PARLIER.A,20170216,58,49,4.94444444444
PARLIER.A,20170217,59,51,5.77777777778
PARLIER.A,20170218,65,49,6.88888888889
PARLIER.A,20170219,58,46,4.11111111111
PARLIER.A,20170220,63,52,7.16666666667
PARLIER.A,20170221,69,51,8.55555555556
PARLIER.A,20170222,58,44,3.55555555556
PARLIER.A,20170223,54,35,-0.0555555555556
PARLIER.A,20170224,58,32,0.222222222222
PARLIER.A,20170225,57,33,0.222222222222
PARLIER.A,20170226,59,33,0.777777777778
PARLIER.A,20170227,59,40,2.72222222222
PARLIER.A,20170228,59,32,0.5
PARLIER.A,20170301,64,33,2.16666666667
PARLIER.A,20170302,68,35,3.83333333333
PARLIER.A,20170303,72,38,5.77777777778
PARLIER.A,20170304,70,42,6.33333333333
PARLIER.A,20170305,53,37,0.222222222222
PARLIER.A,20170306,59,33,0.777777777778
PARLIER.A,20170307,63,35,2.44444444444
PARLIER.A,20170308,68,38,4.66666666667
PARLIER.A,20170309,72,42,6.88888888889
